OverviewPage,Team1,Team2,WinTeam,LossTeam,DateTime UTC,GameId,MatchId,N GameInMatch,Gamename,Team1Score,Team2Score,Winner,Gamelength,Gamelength Number,Team1Bans,Team2Bans,Team1Picks,Team2Picks,Team1Clouds,Team1Infernals,Team1Mountains,Team1Oceans,Team1Hextechs,Team1Chemtechs,Team1Elders,Team2Clouds,Team2Infernals,Team2Mountains,Team2Oceans,Team2Hextechs,Team2Chemtechs,Team2Elders,DateTime UTC__precision
2017 Season World Championship/Play-In,Young Generation,Fnatic,Fnatic,Young Generation,2017-09-25 09:28:00,2017 Season World Championship/Play-In_Day 3_5_1,2017 Season World Championship/Play-In_Day 3_5,1,Game 1,0,1,2,52:18,52.3,"Ryze,Xayah,Tristana,Cho'Gath,Aurelion Sol","Rek'Sai,Jarvan IV,Kalista,Renekton,Amumu","Gragas,Nidalee,Syndra,Draven,Thresh","Shen,Sejuani,LeBlanc,Varus,Rakan",,,,,,,,,,,,,,,0
2017 Season World Championship/Play-In,Young Generation,Kaos Latin Gamers,Kaos Latin Gamers,Young Generation,2017-09-25 04:44:00,2017 Season World Championship/Play-In_Day 3_1_1,2017 Season World Championship/Play-In_Day 3_1,1,Game 1,0,1,2,38:46,38.766666666667,"Caitlyn,Shen,Thresh,Galio,Taliyah","Kalista,Rek'Sai,Jarvan IV,Gnar,Jayce","Renekton,Gragas,Syndra,Xayah,Braum","Cho'Gath,Sejuani,Orianna,Tristana,Lulu",,,,,,,,,,,,,,,0
2017 Season World Championship/Play-In,Young Generation,Team WE,Team WE,Young Generation,2017-09-29 07:43:00,2017 Season World Championship/Play-In_Round 2_4_2,2017 Season World Championship/Play-In_Round 2_4,2,Game 2,0,2,2,32:25,32.416666666667,"Sejuani,Xayah,Galio,Alistar,Thresh","Rek'Sai,Kalista,Jarvan IV,Gragas,Elise","Cho'Gath,Lee Sin,Syndra,Varus,Lulu","Maokai,Ezreal,Corki,Tristana,Janna",,,,,,,,,,,,,,,0
2018 Season World Championship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018 Season World Championship/Main Event,100 Thieves,Fnatic,Fnatic,100 Thieves,2018-10-11 09:53:00,2018 Season World Championship/Main Event_Day 2_3_1,2018 Season World Championship/Main Event_Day 2_3,1,Game 1,0,1,2,27:09,27.15,"Akali,Pyke,Tristana,LeBlanc,Yasuo","Urgot,Aatrox,Taliyah,Ryze,Kindred","Ornn,Graves,Syndra,Kai'Sa,Alistar","Sion,Olaf,Irelia,Xayah,Rakan",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,100 Thieves,G-Rex,100 Thieves,G-Rex,2018-10-12 10:16:00,2018 Season World Championship/Main Event_Day 3_4_1,2018 Season World Championship/Main Event_Day 3_4,1,Game 1,1,0,1,37:57,37.95,"Varus,Irelia,Rakan,Akali,Ornn","Aatrox,Taliyah,Alistar,Ryze,Syndra","Urgot,Xin Zhao,LeBlanc,Xayah,Thresh","Sion,Nocturne,Lissandra,Kai'Sa,Nautilus",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,100 Thieves,Invictus Gaming,Invictus Gaming,100 Thieves,2018-10-17 10:23:00,2018 Season World Championship/Main Event_Day 8_4_1,2018 Season World Championship/Main Event_Day 8_4,1,Game 1,0,1,2,29:21,29.35,"Akali,Irelia,Camille,Syndra,Xin Zhao","Urgot,Aatrox,Alistar,Kindred,Taliyah","Sion,Nocturne,Lissandra,Xayah,Rakan","Gangplank,Gragas,Ryze,Kai'Sa,Leona",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Afreeca Freecs,Flash Wolves,Afreeca Freecs,Flash Wolves,2018-10-15 07:22:00,2018 Season World Championship/Main Event_Day 6_1_1,2018 Season World Championship/Main Event_Day 6_1,1,Game 1,1,0,1,31:03,31.05,"Aatrox,Thresh,Sion,Gangplank,Skarner","Alistar,Urgot,Camille,Swain,Ryze","Akali,Nocturne,Galio,Varus,Tahm Kench","Cho'Gath,Xin Zhao,Lissandra,Kai'Sa,Shen",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Afreeca Freecs,G2 Esports,G2 Esports,Afreeca Freecs,2018-10-10 11:09:00,2018 Season World Championship/Main Event_Day 1_4_1,2018 Season World Championship/Main Event_Day 1_4,1,Game 1,0,1,2,36:02,36.033333333333,"Urgot,Irelia,Akali,LeBlanc,Ryze","Tahm Kench,Olaf,Aatrox,Vel'Koz,Galio","Sion,Taliyah,Zoe,Kai'Sa,Alistar","Camille,Gragas,Syndra,Heimerdinger,Rakan",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Afreeca Freecs,Phong Vũ Buffalo,Afreeca Freecs,Phong Vũ Buffalo,2018-10-13 07:19:00,2018 Season World Championship/Main Event_Day 4_1_1,2018 Season World Championship/Main Event_Day 4_1,1,Game 1,1,0,1,26:27,26.45,"Urgot,Jayce,Xayah,Kai'Sa,Gragas","Alistar,Sion,Aatrox,Taliyah,Vel'Koz","Irelia,Olaf,Swain,Varus,Tahm Kench","Camille,Kindred,Galio,Ezreal,Rakan",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Cloud9,Afreeca Freecs,Cloud9,Afreeca Freecs,2018-10-21 03:34:00,2018 Season World Championship/Main Event_Quarterfinals_3_1,2018 Season World Championship/Main Event_Quarterfinals_3,1,Game 1,1,0,1,28:15,28.25,"Tahm Kench,Irelia,Akali,Galio,Lissandra","Zilean,Urgot,Nocturne,Ryze,Syndra","Aatrox,Xin Zhao,LeBlanc,Lucian,Braum","Viktor,Gragas,Kassadin,Xayah,Alistar",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Cloud9,Afreeca Freecs,Cloud9,Afreeca Freecs,2018-10-21 04:46:00,2018 Season World Championship/Main Event_Quarterfinals_3_2,2018 Season World Championship/Main Event_Quarterfinals_3,2,Game 2,2,0,1,29:45,29.75,"Tahm Kench,Irelia,Akali,Galio,Lissandra","Zilean,Urgot,Nocturne,LeBlanc,Syndra","Aatrox,Graves,Ahri,Lucian,Braum","Viktor,Xin Zhao,Ryze,Kai'Sa,Alistar",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Cloud9,Afreeca Freecs,Cloud9,Afreeca Freecs,2018-10-21 05:40:00,2018 Season World Championship/Main Event_Quarterfinals_3_3,2018 Season World Championship/Main Event_Quarterfinals_3,3,Game 3,3,0,1,35:38,35.633333333333,"Tahm Kench,Irelia,Akali,Xayah,Kai'Sa","Zilean,Urgot,Alistar,Aatrox,Sivir","Ornn,Nocturne,Lissandra,Lucian,Shen","Gangplank,Gragas,Galio,Varus,Thresh",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Cloud9,Fnatic,Fnatic,Cloud9,2018-10-28 08:44:00,2018 Season World Championship/Main Event_Semifinals_2_2,2018 Season World Championship/Main Event_Semifinals_2,2,Game 2,0,2,2,32:51,32.85,"Irelia,Akali,LeBlanc,Xayah,Syndra","Zilean,Nocturne,Alistar,Lucian,Draven","Aatrox,Graves,Lissandra,Viktor,Leona","Jayce,Xin Zhao,Azir,Sivir,Rakan",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Cloud9,Gen.G,Gen.G,Cloud9,2018-10-12 12:09:00,2018 Season World Championship/Main Event_Day 3_6_1,2018 Season World Championship/Main Event_Day 3_6,1,Game 1,0,1,2,24:41,24.683333333333,"Tahm Kench,Lissandra,Xayah,Varus,Ezreal","Kindred,Kai'Sa,Nocturne,Xin Zhao,Camille","Urgot,Jarvan IV,Galio,Tristana,Alistar","Poppy,Taliyah,Aatrox,Lucian,Rakan",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Cloud9,Royal Never Give Up,Cloud9,Royal Never Give Up,2018-10-14 10:39:00,2018 Season World Championship/Main Event_Day 5_4_1,2018 Season World Championship/Main Event_Day 5_4,1,Game 1,1,0,1,30:03,30.05,"Tahm Kench,Irelia,Xayah,Lissandra,Galio","Nocturne,Draven,Thresh,Aatrox,LeBlanc","Shen,Taliyah,Syndra,Sivir,Alistar","Urgot,Lee Sin,Sion,Kai'Sa,Gragas",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Cloud9,Team Vitality,Cloud9,Team Vitality,2018-10-14 11:33:00,2018 Season World Championship/Main Event_Day 5_5_1,2018 Season World Championship/Main Event_Day 5_5,1,Game 1,1,0,1,32:55,32.916666666667,"Tahm Kench,Irelia,LeBlanc,Ryze,Taliyah","Aatrox,Urgot,Alistar,Rakan,Galio","Singed,Nocturne,Zilean,Xayah,Shen","Sion,Trundle,Ekko,Draven,Thresh",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,EDward Gaming,Fnatic,Fnatic,EDward Gaming,2018-10-21 09:29:00,2018 Season World Championship/Main Event_Quarterfinals_4_4,2018 Season World Championship/Main Event_Quarterfinals_4,4,Game 4,1,3,2,32:57,32.95,"Aatrox,Irelia,Braum,Ornn,Shen","Urgot,Xin Zhao,Akali,Galio,Lissandra","Sion,Lee Sin,Syndra,Kai'Sa,Rakan","Swain,Nocturne,LeBlanc,Xayah,Thresh",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,EDward Gaming,KT Rolster,EDward Gaming,KT Rolster,2018-10-16 10:34:00,2018 Season World Championship/Main Event_Day 7_4_1,2018 Season World Championship/Main Event_Day 7_4,1,Game 1,1,0,1,36:34,36.566666666667,"Aatrox,Tahm Kench,Nocturne,Lissandra,Galio","Olaf,Alistar,Ornn,Shen,Gragas","Urgot,Xin Zhao,Akali,Kai'Sa,Rakan","Sion,Kindred,Swain,Xayah,Thresh",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,EDward Gaming,MAD Team,EDward Gaming,MAD Team,2018-10-10 08:59:00,2018 Season World Championship/Main Event_Day 1_2_1,2018 Season World Championship/Main Event_Day 1_2,1,Game 1,1,0,1,41:45,41.75,"Aatrox,Irelia,Tahm Kench,Darius,Sion","Akali,Kai'Sa,Urgot,Lee Sin,Camille","Ornn,Olaf,Syndra,Xayah,Leona","Cho'Gath,Gragas,Zoe,Ezreal,Rakan",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,EDward Gaming,Team Liquid,Team Liquid,EDward Gaming,2018-10-16 11:39:00,2018 Season World Championship/Main Event_Day 7_5_1,2018 Season World Championship/Main Event_Day 7_5,1,Game 1,0,1,2,33:44,33.733333333333,"Shen,Tahm Kench,Aatrox,Ornn,Poppy","Kai'Sa,Akali,Irelia,LeBlanc,Galio","Urgot,Taliyah,Lissandra,Lucian,Alistar","Sion,Nocturne,Syndra,Xayah,Rakan",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Flash Wolves,Afreeca Freecs,Flash Wolves,Afreeca Freecs,2018-10-11 07:00:00,2018 Season World Championship/Main Event_Day 2_1_1,2018 Season World Championship/Main Event_Day 2_1,1,Game 1,1,0,1,42:02,42.033333333333,"Tahm Kench,Irelia,Rakan,Darius,Ryze","Alistar,Aatrox,Thresh,Camille,Kindred","Urgot,Lee Sin,Sion,Kai'Sa,Shen","Akali,Olaf,Vel'Koz,Xayah,Gragas",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Flash Wolves,G2 Esports,Flash Wolves,G2 Esports,2018-10-15 10:02:00,2018 Season World Championship/Main Event_Day 6_3_1,2018 Season World Championship/Main Event_Day 6_3,1,Game 1,1,0,1,43:41,43.683333333333,"Camille,Nocturne,Aatrox,Jhin,Heimerdinger","Alistar,Xayah,Urgot,Olaf,Varus","Sion,Taliyah,Akali,Sivir,Thresh","Irelia,Skarner,Lissandra,Brand,Tahm Kench",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Flash Wolves,G2 Esports,G2 Esports,Flash Wolves,2018-10-15 15:13:00,2018 Season World Championship/Main Event_Tiebreakers_2_1,2018 Season World Championship/Main Event_Tiebreakers_2,1,Game 1,0,1,2,33:14,33.233333333333,"Nocturne,Camille,Akali,LeBlanc,Xin Zhao","Olaf,Xayah,Sivir,Jhin,Varus","Urgot,Taliyah,Ryze,Mordekaiser,Tahm Kench","Aatrox,Gragas,Irelia,Heimerdinger,Alistar",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Flash Wolves,Phong Vũ Buffalo,Phong Vũ Buffalo,Flash Wolves,2018-10-15 12:00:00,2018 Season World Championship/Main Event_Day 6_5_1,2018 Season World Championship/Main Event_Day 6_5,1,Game 1,0,1,2,41:57,41.95,"Jayce,Nocturne,Rakan,Thresh,Leona","Alistar,Tahm Kench,Urgot,Varus,Xayah","Sion,Olaf,Akali,Sivir,Shen","Aatrox,Camille,Galio,Kai'Sa,Gragas",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Fnatic,100 Thieves,Fnatic,100 Thieves,2018-10-17 07:13:00,2018 Season World Championship/Main Event_Day 8_1_1,2018 Season World Championship/Main Event_Day 8_1,1,Game 1,1,0,1,32:20,32.333333333333,"Thresh,Alistar,Urgot,Nocturne,Xin Zhao","Akali,Rakan,Aatrox,Ornn,Shen","Cho'Gath,Lee Sin,Irelia,Sivir,Braum","Sion,Poppy,Lissandra,Kai'Sa,Bard",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Fnatic,Cloud9,Fnatic,Cloud9,2018-10-28 07:34:00,2018 Season World Championship/Main Event_Semifinals_2_1,2018 Season World Championship/Main Event_Semifinals_2,1,Game 1,1,0,1,25:11,25.183333333333,"Zilean,Nocturne,Alistar,Lucian,Draven","Irelia,Akali,Aatrox,Xayah,Jax","Viktor,Lee Sin,LeBlanc,Sivir,Rakan","Ekko,Xin Zhao,Lissandra,Tristana,Braum",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Fnatic,Cloud9,Fnatic,Cloud9,2018-10-28 09:37:00,2018 Season World Championship/Main Event_Semifinals_2_3,2018 Season World Championship/Main Event_Semifinals_2,3,Game 3,3,0,1,34:57,34.95,"Zilean,Nocturne,Alistar,Malzahar,Urgot","Irelia,Akali,LeBlanc,Lee Sin,Jax","Viktor,Rek'Sai,Aatrox,Xayah,Rakan","Ekko,Xin Zhao,Lissandra,Lucian,Braum",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Fnatic,EDward Gaming,EDward Gaming,Fnatic,2018-10-21 06:44:00,2018 Season World Championship/Main Event_Quarterfinals_4_1,2018 Season World Championship/Main Event_Quarterfinals_4,1,Game 1,0,1,2,27:20,27.333333333333,"Taliyah,Kai'Sa,Urgot,Nocturne,Ornn","Aatrox,Akali,Sivir,Braum,Lee Sin","Swain,Elise,Irelia,Ezreal,Alistar","Kled,Xin Zhao,LeBlanc,Xayah,Rakan",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Fnatic,EDward Gaming,Fnatic,EDward Gaming,2018-10-21 07:33:00,2018 Season World Championship/Main Event_Quarterfinals_4_2,2018 Season World Championship/Main Event_Quarterfinals_4,2,Game 2,1,1,1,26:17,26.283333333333,"Rakan,Urgot,LeBlanc,Camille,Nocturne","Aatrox,Akali,Swain,Tristana,Ornn","Viktor,Xin Zhao,Irelia,Sivir,Braum","Shen,Lee Sin,Galio,Kai'Sa,Alistar",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Fnatic,EDward Gaming,Fnatic,EDward Gaming,2018-10-21 08:21:00,2018 Season World Championship/Main Event_Quarterfinals_4_3,2018 Season World Championship/Main Event_Quarterfinals_4,3,Game 3,2,1,1,47:43,47.716666666667,"LeBlanc,Rakan,Urgot,Alistar,Shen","Aatrox,Akali,Irelia,Swain,Viktor","Ornn,Xin Zhao,Yasuo,Sivir,Braum","Poppy,Camille,Syndra,Kai'Sa,Tahm Kench",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Fnatic,G-Rex,Fnatic,G-Rex,2018-10-17 09:37:00,2018 Season World Championship/Main Event_Day 8_3_1,2018 Season World Championship/Main Event_Day 8_3,1,Game 1,1,0,1,24:35,24.583333333333,"Thresh,Alistar,Urgot,Nocturne,Camille","Akali,Sivir,Aatrox,Lee Sin,Lissandra","Swain,Xin Zhao,Irelia,Ezreal,Braum","Sion,Nidalee,LeBlanc,Xayah,Rakan",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Fnatic,Invictus Gaming,Fnatic,Invictus Gaming,2018-10-17 13:05:00,2018 Season World Championship/Main Event_Tiebreakers_3_1,2018 Season World Championship/Main Event_Tiebreakers_3,1,Game 1,1,0,1,35:58,35.966666666667,"Camille,Thresh,Urgot,Xin Zhao,Taliyah","Alistar,Sion,Aatrox,Lissandra,Swain","Ornn,Lee Sin,Akali,Ezreal,Rakan","Irelia,Gragas,LeBlanc,Xayah,Leona",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Fnatic,Invictus Gaming,Invictus Gaming,Fnatic,2018-11-03 07:14:00,2018 Season World Championship/Main Event_Finals_1_1,2018 Season World Championship/Main Event_Finals_1,1,Game 1,0,1,2,27:12,27.2,"Jayce,LeBlanc,Aatrox,Lucian,Galio","Viktor,Akali,Rakan,Sivir,Tristana","Urgot,Lee Sin,Irelia,Jhin,Braum","Sion,Camille,Lissandra,Kai'Sa,Alistar",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Fnatic,Invictus Gaming,Invictus Gaming,Fnatic,2018-11-03 08:40:00,2018 Season World Championship/Main Event_Finals_1_2,2018 Season World Championship/Main Event_Finals_1,2,Game 2,0,2,2,33:05,33.083333333333,"Camille,LeBlanc,Aatrox,Taliyah,Xin Zhao","Viktor,Akali,Rakan,Sivir,Tristana","Urgot,Lee Sin,Azir,Ezreal,Braum","Irelia,Gragas,Syndra,Lucian,Alistar",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Fnatic,Invictus Gaming,Invictus Gaming,Fnatic,2018-10-12 09:26:00,2018 Season World Championship/Main Event_Day 3_3_1,2018 Season World Championship/Main Event_Day 3_3,1,Game 1,0,1,2,27:17,27.283333333333,"Akali,Irelia,Aatrox,Camille,Zac","Alistar,Pyke,Urgot,LeBlanc,Skarner","Sion,Olaf,Swain,Xayah,Rakan","Ornn,Xin Zhao,Syndra,Kai'Sa,Leona",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,G-Rex,100 Thieves,100 Thieves,G-Rex,2018-10-17 11:16:00,2018 Season World Championship/Main Event_Day 8_5_1,2018 Season World Championship/Main Event_Day 8_5,1,Game 1,0,1,2,33:48,33.8,"Xayah,Kai'Sa,Xin Zhao,Tristana,Lucian","Akali,Alistar,Tahm Kench,Braum,Nautilus","Urgot,Nocturne,Galio,Kalista,Gragas","Aatrox,Taliyah,Ryze,Varus,Thresh",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,G-Rex,Fnatic,Fnatic,G-Rex,2018-10-13 10:23:00,2018 Season World Championship/Main Event_Day 4_4_1,2018 Season World Championship/Main Event_Day 4_4,1,Game 1,0,1,2,24:07,24.116666666667,"Irelia,Akali,Rakan,LeBlanc,Olaf","Urgot,Aatrox,Alistar,Syndra,Skarner","Shen,Camille,Galio,Kai'Sa,Thresh","Ornn,Lee Sin,Ryze,Sivir,Braum",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,G-Rex,Invictus Gaming,Invictus Gaming,G-Rex,2018-10-17 08:40:00,2018 Season World Championship/Main Event_Day 8_2_1,2018 Season World Championship/Main Event_Day 8_2,1,Game 1,0,1,2,25:32,25.533333333333,"Irelia,Akali,Rakan,Lissandra,Xin Zhao","Alistar,Nocturne,Gragas,LeBlanc,Skarner","Aatrox,Lee Sin,Syndra,Xayah,Thresh","Urgot,Camille,Galio,Kai'Sa,Tahm Kench",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,G2 Esports,Afreeca Freecs,Afreeca Freecs,G2 Esports,2018-10-15 13:06:00,2018 Season World Championship/Main Event_Day 6_6_1,2018 Season World Championship/Main Event_Day 6_6,1,Game 1,0,1,2,40:04,40.066666666667,"Xayah,Nocturne,Varus,LeBlanc,Irelia","Heimerdinger,Akali,Urgot,Syndra,Lissandra","Aatrox,Camille,Cassiopeia,Jhin,Tahm Kench","Ryze,Gragas,Galio,Kai'Sa,Alistar",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,G2 Esports,Flash Wolves,G2 Esports,Flash Wolves,2018-10-13 08:36:00,2018 Season World Championship/Main Event_Day 4_2_1,2018 Season World Championship/Main Event_Day 4_2,1,Game 1,1,0,1,31:38,31.633333333333,"Taliyah,Kai'Sa,Urgot,Rakan,Lissandra","Heimerdinger,Alistar,Aatrox,Olaf,Irelia","Camille,Nocturne,Akali,Jhin,Tahm Kench","Sion,Gragas,Galio,Xayah,Braum",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,G2 Esports,Phong Vũ Buffalo,G2 Esports,Phong Vũ Buffalo,2018-10-15 08:40:00,2018 Season World Championship/Main Event_Day 6_2_1,2018 Season World Championship/Main Event_Day 6_2,1,Game 1,1,0,1,47:40,47.666666666667,"Rakan,Kai'Sa,Urgot,Lissandra,Galio","Heimerdinger,Tahm Kench,Camille,Jhin,Xin Zhao","Aatrox,Nocturne,Akali,Sivir,Alistar","Jayce,Olaf,LeBlanc,Xayah,Poppy",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,G2 Esports,Royal Never Give Up,G2 Esports,Royal Never Give Up,2018-10-20 09:43:00,2018 Season World Championship/Main Event_Quarterfinals_2_2,2018 Season World Championship/Main Event_Quarterfinals_2,2,Game 2,1,1,1,35:11,35.183333333333,"Xayah,Taliyah,Aatrox,Nocturne,Lee Sin","Heimerdinger,Alistar,Urgot,Olaf,Jhin","Akali,Gragas,Irelia,Varus,Tahm Kench","Shen,Xin Zhao,Lissandra,Lucian,Rakan",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,G2 Esports,Royal Never Give Up,G2 Esports,Royal Never Give Up,2018-10-20 11:23:00,2018 Season World Championship/Main Event_Quarterfinals_2_4,2018 Season World Championship/Main Event_Quarterfinals_2,4,Game 4,2,2,1,29:46,29.766666666667,"Xayah,Lissandra,Urgot,Sion,Kai'Sa","Heimerdinger,Akali,Alistar,Jhin,Varus","Ryze,Nocturne,Aatrox,Sivir,Tahm Kench","Poppy,Taliyah,Galio,Lucian,Gragas",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Gen.G,Cloud9,Cloud9,Gen.G,2018-10-14 08:41:00,2018 Season World Championship/Main Event_Day 5_2_1,2018 Season World Championship/Main Event_Day 5_2,1,Game 1,0,1,2,36:30,36.5,"Kai'Sa,Taliyah,Draven,Ryze,Zilean","Tahm Kench,Lissandra,Alistar,Galio,Malzahar","Aatrox,Skarner,Syndra,Xayah,Rakan","Hecarim,Nocturne,LeBlanc,Sivir,Shen",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Gen.G,Royal Never Give Up,Royal Never Give Up,Gen.G,2018-10-11 13:02:00,2018 Season World Championship/Main Event_Day 2_6_1,2018 Season World Championship/Main Event_Day 2_6,1,Game 1,0,1,2,35:28,35.466666666667,"Kai'Sa,Alistar,Taliyah,Galio,Irelia","Aatrox,Urgot,Tahm Kench,Syndra,Lissandra","Camille,Olaf,Lulu,Xayah,Braum","Sion,Lee Sin,Ryze,Sivir,Rakan",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Gen.G,Team Vitality,Team Vitality,Gen.G,2018-10-10 13:10:00,2018 Season World Championship/Main Event_Day 1_6_1,2018 Season World Championship/Main Event_Day 1_6,1,Game 1,0,1,2,43:59,43.983333333333,"Sion,Irelia,Kindred,Olaf,Galio","Xayah,Aatrox,Varus,Camille,Vel'Koz","Urgot,Gragas,Syndra,Ashe,Tahm Kench","Ornn,Nocturne,Ekko,Kai'Sa,Alistar",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Invictus Gaming,100 Thieves,Invictus Gaming,100 Thieves,2018-10-13 09:34:00,2018 Season World Championship/Main Event_Day 4_3_1,2018 Season World Championship/Main Event_Day 4_3,1,Game 1,1,0,1,20:26,20.433333333333,"Aatrox,Urgot,Tahm Kench,LeBlanc,Kindred","Akali,Rakan,Alistar,Galio,Syndra","Sion,Camille,Lissandra,Kai'Sa,Thresh","Irelia,Xin Zhao,Ryze,Varus,Braum",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Invictus Gaming,Fnatic,Fnatic,Invictus Gaming,2018-10-17 12:20:00,2018 Season World Championship/Main Event_Day 8_6_1,2018 Season World Championship/Main Event_Day 8_6,1,Game 1,0,1,2,28:43,28.716666666667,"Swain,Tahm Kench,Sion,Sivir,Xayah","Akali,Irelia,Camille,LeBlanc,Taliyah","Fiora,Lee Sin,Ryze,Kai'Sa,Alistar","Urgot,Xin Zhao,Aatrox,Tristana,Braum",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Invictus Gaming,Fnatic,Invictus Gaming,Fnatic,2018-11-03 09:34:00,2018 Season World Championship/Main Event_Finals_1_3,2018 Season World Championship/Main Event_Finals_1,3,Game 3,3,0,1,25:32,25.533333333333,"Shen,Irelia,Alistar,Lee Sin,Xin Zhao","Akali,LeBlanc,Jayce,Lucian,Syndra","Aatrox,Camille,Galio,Kai'Sa,Rakan","Urgot,Jax,Viktor,Xayah,Thresh",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Invictus Gaming,G-Rex,Invictus Gaming,G-Rex,2018-10-11 10:48:00,2018 Season World Championship/Main Event_Day 2_4_1,2018 Season World Championship/Main Event_Day 2_4,1,Game 1,1,0,1,27:54,27.9,"Gragas,Alistar,Urgot,Ornn,Lissandra","Akali,Xayah,Aatrox,Kindred,LeBlanc","Ryze,Zac,Irelia,Kai'Sa,Braum","Sion,Olaf,Syndra,Varus,Tahm Kench",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Invictus Gaming,G2 Esports,Invictus Gaming,G2 Esports,2018-10-27 07:39:00,2018 Season World Championship/Main Event_Semifinals_1_1,2018 Season World Championship/Main Event_Semifinals_1,1,Game 1,1,0,1,29:07,29.116666666667,"Heimerdinger,Nocturne,Viktor,Taliyah,LeBlanc","Xayah,Urgot,Kai'Sa,Camille,Irelia","Akali,Jarvan IV,Jayce,Lucian,Braum","Swain,Xin Zhao,Aatrox,Sivir,Alistar",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Invictus Gaming,G2 Esports,Invictus Gaming,G2 Esports,2018-10-27 08:52:00,2018 Season World Championship/Main Event_Semifinals_1_2,2018 Season World Championship/Main Event_Semifinals_1,2,Game 2,2,0,1,26:55,26.916666666667,"Heimerdinger,Nocturne,Viktor,Camille,Xin Zhao","Xayah,Urgot,Akali,Kai'Sa,Lucian","Jayce,Taliyah,LeBlanc,Ezreal,Alistar","Aatrox,Gragas,Irelia,Jhin,Tahm Kench",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,Invictus Gaming,G2 Esports,Invictus Gaming,G2 Esports,2018-10-27 09:40:00,2018 Season World Championship/Main Event_Semifinals_1_3,2018 Season World Championship/Main Event_Semifinals_1,3,Game 3,3,0,1,28:44,28.733333333333,"Heimerdinger,Nocturne,Viktor,Taliyah,Gragas","Xayah,Urgot,Akali,Jayce,Xin Zhao","Aatrox,Lee Sin,LeBlanc,Kai'Sa,Braum","Irelia,Camille,Lissandra,Sivir,Alistar",,,,,,,,,,,,,,,0
2018 Season World Championship/Main Event,KT Rolster,EDward Gaming,KT Rolster,EDward Gaming,2018-10-13 12:13:00,2018 Season World Championship/Main Event_Day 4_6_1,2018 Season World Championship/Main Event_Day 4_6,1,Game 1,1,0,1,34:26,34.433333333333,"Kai'Sa,Lucian,Gragas,Shen,Ornn","Aatrox,Taliyah,Tahm Kench,Kindred,Skarner","Urgot,Xin Zhao,Galio,Xayah,Alistar","Akali,Nocturne,Azir,Tristana,Rakan",,,,,,,,,,,,,,,0
